Sample,Time_us,Raw_u16,Voltage_V
7533,7533011,13763,0.693033
7534,7534015,13939,0.701895
7535,7535011,14195,0.714786
7536,7536015,14435,0.726871
7537,7537015,14563,0.733317
7538,7538013,14547,0.732511
7539,7539010,14355,0.722843
7540,7540014,14099,0.709952
7541,7541011,13843,0.697061
7542,7542014,13747,0.692227
7543,7543011,13747,0.692227
7544,7544015,13939,0.701895
7545,7545015,14211,0.715592
7546,7546011,14435,0.726871
7547,7547015,14579,0.734122
7548,7548011,14531,0.731705
7549,7549008,14371,0.723648
7550,7550012,14083,0.709146
7551,7551008,13843,0.697061
7552,7552012,13731,0.691421
7553,7553013,13747,0.692227
7554,7554011,13923,0.701090
7555,7555015,14195,0.714786
7556,7556011,14435,0.726871
7557,7557008,14563,0.733317
7558,7558012,14531,0.731705
7559,7559008,14355,0.722843
7560,7560012,14083,0.709146
7561,7561012,13843,0.697061
7562,7562010,13731,0.691421
7563,7563014,13763,0.693033
7564,7564010,13939,0.701895
7565,7565014,14211,0.715592
7566,7566011,14435,0.726871
7567,7567014,14579,0.734122
7568,7568011,14531,0.731705
7569,7569011,14371,0.723648
7570,7570015,14083,0.709146
7571,7571012,13843,0.697061
7572,7572008,13715,0.690616
7573,7573012,13763,0.693033
7574,7574008,13923,0.701090
7575,7575012,14195,0.714786
7576,7576009,14435,0.726871
7577,7577010,14579,0.734122
7578,7578009,14531,0.731705
7579,7579013,14355,0.722843
7580,7580009,14083,0.709146
7581,7581013,13843,0.697061
7582,7582010,13715,0.690616
7583,7583014,13763,0.693033
7584,7584010,13923,0.701090
7585,7585015,14163,0.713175
7586,7586013,14403,0.725260
7587,7587010,14547,0.732511
7588,7588014,14531,0.731705
7589,7589010,14355,0.722843
7590,7590014,14083,0.709146
7591,7591010,13843,0.697061
7592,7592014,13715,0.690616
7593,7593009,13763,0.693033
7594,7594014,13955,0.702701
7595,7595011,14179,0.713980
7596,7596015,14435,0.726871
7597,7597011,14563,0.733317
7598,7598015,14531,0.731705
7599,7599012,14355,0.722843
7600,7600008,14083,0.709146
7601,7601010,13843,0.697061
7602,7602015,13715,0.690616
7603,7603011,13747,0.692227
7604,7604015,13939,0.701895
7605,7605012,14211,0.715592
7606,7606008,14451,0.727677
7607,7607012,14563,0.733317
7608,7608009,14531,0.731705
7609,7609010,14355,0.722843
7610,7610015,14083,0.709146
7611,7611011,13843,0.697061
7612,7612015,13715,0.690616
7613,7613012,13747,0.692227
7614,7614008,13923,0.701090
7615,7615012,14195,0.714786
7616,7616008,14451,0.727677
7617,7617010,14563,0.733317
7618,7618008,14531,0.731705
7619,7619012,14355,0.722843
7620,7620009,14083,0.709146
7621,7621013,13843,0.697061
7622,7622009,13715,0.690616
7623,7623013,13747,0.692227
7624,7624009,13923,0.701090
7625,7625011,14195,0.714786
7626,7626009,14435,0.726871
7627,7627013,14579,0.734122
7628,7628009,14547,0.732511
7629,7629013,14371,0.723648
7630,7630010,14099,0.709952
7631,7631013,13843,0.697061
7632,7632010,13715,0.690616
7633,7633011,13763,0.693033
7634,7634008,13939,0.701895
7635,7635012,14211,0.715592
7636,7636009,14451,0.727677
7637,7637013,14579,0.734122
7638,7638009,14547,0.732511
7639,7639013,14371,0.723648
7640,7640009,14083,0.709146
7641,7641012,13859,0.697867
7642,7642009,13731,0.691421
7643,7643012,13763,0.693033
7644,7644009,13939,0.701895
7645,7645013,14195,0.714786
7646,7646009,14435,0.726871
7647,7647013,14579,0.734122
7648,7648010,14547,0.732511
7649,7649025,14339,0.722037
7650,7650013,14083,0.709146
7651,7651012,13843,0.697061
7652,7652008,13731,0.691421
7653,7653012,13763,0.693033
7654,7654009,13939,0.701895
7655,7655013,14211,0.715592
7656,7656009,14435,0.726871
7657,7657010,14579,0.734122
7658,7658009,14547,0.732511
7659,7659013,14371,0.723648
7660,7660009,14083,0.709146
7661,7661013,13859,0.697867
7662,7662010,13715,0.690616
7663,7663013,13763,0.693033
7664,7664010,13939,0.701895
7665,7665015,14195,0.714786
7666,7666014,14435,0.726871
7667,7667010,14579,0.734122
7668,7668014,14531,0.731705
7669,7669010,14355,0.722843
7670,7670014,14099,0.709952
7671,7671011,13843,0.697061
7672,7672015,13731,0.691421
7673,7673011,13747,0.692227
7674,7674010,13939,0.701895
7675,7675008,14211,0.715592
7676,7676012,14451,0.727677
7677,7677009,14563,0.733317
7678,7678013,14547,0.732511
7679,7679009,14355,0.722843
7680,7680013,14099,0.709952
7681,7681010,13843,0.697061
7682,7682015,13699,0.689810
7683,7683011,13747,0.692227
7684,7684015,13939,0.701895
7685,7685012,14195,0.714786
7686,7686008,14451,0.727677
7687,7687012,14579,0.734122
7688,7688008,14531,0.731705
7689,7689013,14339,0.722037
7690,7690011,14099,0.709952
7691,7691008,13843,0.697061
7692,7692012,13731,0.691421
7693,7693008,13747,0.692227
7694,7694012,13923,0.701090
7695,7695009,14179,0.713980
7696,7696012,14467,0.728482
7697,7697010,14579,0.734122
7698,7698009,14547,0.732511
7699,7699013,14371,0.723648
7700,7700009,14083,0.709146
7701,7701013,13859,0.697867
7702,7702009,13715,0.690616
7703,7703013,13763,0.693033
7704,7704010,13923,0.701090
7705,7705008,14211,0.715592
7706,7706013,14451,0.727677
7707,7707009,14563,0.733317
7708,7708013,14547,0.732511
7709,7709010,14355,0.722843
7710,7710013,14099,0.709952
7711,7711010,13859,0.697867
7712,7712014,13747,0.692227
7713,7713010,13763,0.693033
7714,7714010,13955,0.702701
7715,7715014,14195,0.714786
7716,7716011,14435,0.726871
7717,7717015,14579,0.734122
7718,7718011,14531,0.731705
7719,7719015,14371,0.723648
7720,7720012,14083,0.709146
7721,7721013,13843,0.697061
7722,7722011,13731,0.691421
7723,7723015,13747,0.692227
7724,7724012,13923,0.701090
7725,7725008,14179,0.713980
7726,7726012,14451,0.727677
7727,7727008,14595,0.734928
7728,7728012,14547,0.732511
7729,7729011,14355,0.722843
7730,7730015,14099,0.709952
7731,7731012,13843,0.697061
7732,7732008,13731,0.691421
7733,7733012,13763,0.693033
7734,7734008,13939,0.701895
7735,7735012,14211,0.715592
7736,7736009,14435,0.726871
7737,7737014,14563,0.733317
7738,7738011,14531,0.731705
7739,7739015,14355,0.722843
7740,7740011,14099,0.709952
7741,7741015,13843,0.697061
7742,7742012,13715,0.690616
7743,7743008,13763,0.693033
7744,7744012,13955,0.702701
7745,7745011,14195,0.714786
7746,7746010,14435,0.726871
7747,7747014,14579,0.734122
7748,7748010,14547,0.732511
7749,7749014,14371,0.723648
7750,7750011,14099,0.709952
7751,7751015,13843,0.697061
7752,7752011,13715,0.690616
7753,7753010,13763,0.693033
7754,7754015,13939,0.701895
7755,7755011,14195,0.714786
7756,7756008,14451,0.727677
7757,7757012,14579,0.734122
7758,7758008,14531,0.731705
7759,7759012,14355,0.722843
7760,7760009,14083,0.709146
7761,7761015,13843,0.697061
7762,7762014,13715,0.690616
7763,7763011,13747,0.692227
7764,7764015,13939,0.701895
7765,7765011,14195,0.714786
7766,7766015,14435,0.726871
7767,7767011,14579,0.734122
7768,7768008,14547,0.732511
7769,7769015,14355,0.722843
7770,7770013,14099,0.709952
7771,7771010,13843,0.697061
7772,7772014,13731,0.691421
7773,7773010,13747,0.692227
7774,7774014,13939,0.701895
7775,7775010,14195,0.714786
7776,7776014,14451,0.727677
7777,7777014,14563,0.733317
7778,7778013,14547,0.732511
7779,7779010,14355,0.722843
7780,7780014,14083,0.709146
7781,7781010,13843,0.697061
7782,7782014,13731,0.691421
7783,7783011,13747,0.692227
7784,7784015,13939,0.701895
7785,7785015,14195,0.714786
7786,7786012,14435,0.726871
7787,7787008,14579,0.734122
7788,7788012,14547,0.732511
7789,7789008,14355,0.722843
7790,7790012,14099,0.709952
7791,7791009,13811,0.695450
7792,7792013,13875,0.698672
7793,7793013,13731,0.691421
7794,7794010,13907,0.700284
7795,7795014,14195,0.714786
7796,7796010,14419,0.726065
7797,7797014,14563,0.733317
7798,7798011,14531,0.731705
7799,7799015,14355,0.722843
7800,7800011,14083,0.709146
7801,7801011,13843,0.697061
7802,7802009,13715,0.690616
7803,7803013,13747,0.692227
7804,7804009,13923,0.701090
7805,7805013,14195,0.714786
7806,7806009,14435,0.726871
7807,7807013,14563,0.733317
7808,7808010,14531,0.731705
7809,7809011,14355,0.722843
7810,7810009,14083,0.709146
7811,7811012,13843,0.697061
7812,7812009,13699,0.689810
7813,7813013,13747,0.692227
7814,7814009,13923,0.701090
7815,7815013,14179,0.713980
7816,7816010,14435,0.726871
7817,7817012,14579,0.734122
7818,7818013,14547,0.732511
7819,7819012,14355,0.722843
7820,7820009,14083,0.709146
7821,7821012,13827,0.696255
7822,7822009,13715,0.690616
7823,7823013,13763,0.693033
7824,7824009,13939,0.701895
7825,7825011,14195,0.714786
7826,7826008,14419,0.726065
7827,7827012,14563,0.733317
7828,7828008,14547,0.732511
7829,7829012,14355,0.722843
7830,7830009,14099,0.709952
7831,7831013,13859,0.697867
7832,7832009,13731,0.691421
7833,7833011,13763,0.693033
7834,7834008,13939,0.701895
7835,7835012,14211,0.715592
7836,7836009,14451,0.727677
7837,7837013,14595,0.734928
7838,7838009,14547,0.732511
7839,7839013,14371,0.723648
7840,7840009,14099,0.709952
7841,7841010,13859,0.697867
7842,7842010,13715,0.690616
7843,7843014,13763,0.693033
7844,7844010,13939,0.701895
7845,7845014,14195,0.714786
7846,7846010,14435,0.726871
7847,7847014,14579,0.734122
7848,7848011,14547,0.732511
7849,7849014,14355,0.722843
7850,7850013,14083,0.709146
7851,7851010,13843,0.697061
7852,7852013,13731,0.691421
7853,7853010,13763,0.693033
7854,7854014,13939,0.701895
7855,7855010,14211,0.715592
7856,7856014,14467,0.728482
7857,7857009,14579,0.734122
7858,7858015,14547,0.732511
7859,7859011,14371,0.723648
7860,7860015,14083,0.709146
7861,7861012,13843,0.697061
7862,7862008,13715,0.690616
7863,7863012,13747,0.692227
7864,7864009,13923,0.701090
7865,7865011,14211,0.715592
7866,7866010,14451,0.727677
7867,7867015,14563,0.733317
7868,7868011,14531,0.731705
7869,7869008,14355,0.722843
7870,7870012,14083,0.709146
7871,7871008,13843,0.697061
7872,7872012,13731,0.691421
7873,7873008,13763,0.693033
7874,7874015,13955,0.702701
7875,7875011,14195,0.714786
7876,7876015,14451,0.727677
7877,7877012,14563,0.733317
7878,7878008,14531,0.731705
7879,7879012,14371,0.723648
7880,7880008,14083,0.709146
7881,7881012,13843,0.697061
7882,7882008,13715,0.690616
7883,7883012,13763,0.693033
7884,7884008,13939,0.701895
7885,7885012,14179,0.713980
7886,7886009,14451,0.727677
7887,7887013,14579,0.734122
7888,7888009,14547,0.732511
7889,7889012,14371,0.723648
7890,7890010,14099,0.709952
7891,7891014,13843,0.697061
7892,7892011,13731,0.691421
7893,7893014,13747,0.692227
7894,7894011,13939,0.701895
7895,7895015,14179,0.713980
7896,7896011,14419,0.726065
7897,7897015,14579,0.734122
7898,7898012,14547,0.732511
7899,7899008,14355,0.722843
7900,7900012,14083,0.709146
7901,7901009,13843,0.697061
7902,7902012,13715,0.690616
7903,7903009,13763,0.693033
7904,7904013,13939,0.701895
7905,7905020,14211,0.715592
7906,7906013,14451,0.727677
7907,7907013,14563,0.733317
7908,7908010,14531,0.731705
7909,7909013,14371,0.723648
7910,7910010,14083,0.709146
7911,7911014,13843,0.697061
7912,7912010,13715,0.690616
7913,7913012,13747,0.692227
7914,7914009,13907,0.700284
7915,7915013,14211,0.715592
7916,7916009,14435,0.726871
7917,7917013,14579,0.734122
7918,7918010,14547,0.732511
7919,7919013,14355,0.722843
7920,7920010,14083,0.709146
7921,7921015,13843,0.697061
7922,7922011,13715,0.690616
7923,7923008,13747,0.692227
7924,7924012,13939,0.701895
7925,7925008,14195,0.714786
7926,7926012,14467,0.728482
7927,7927009,14579,0.734122
7928,7928013,14531,0.731705
7929,7929010,14355,0.722843
7930,7930015,14083,0.709146
7931,7931011,13843,0.697061
7932,7932015,13715,0.690616
7933,7933012,13747,0.692227
7934,7934008,13939,0.701895
7935,7935012,14195,0.714786
7936,7936008,14435,0.726871
7937,7937013,14563,0.733317
7938,7938010,14547,0.732511
7939,7939014,14371,0.723648
7940,7940010,14083,0.709146
7941,7941014,13859,0.697867
7942,7942011,13715,0.690616
7943,7943014,13763,0.693033
7944,7944011,13923,0.701090
7945,7945008,14211,0.715592
7946,7946014,14435,0.726871
7947,7947010,14579,0.734122
7948,7948014,14547,0.732511
7949,7949011,14355,0.722843
7950,7950015,14099,0.709952
7951,7951011,13859,0.697867
7952,7952015,13731,0.691421
7953,7953013,13747,0.692227
7954,7954012,13939,0.701895
7955,7955009,14195,0.714786
7956,7956013,14451,0.727677
7957,7957009,14563,0.733317
7958,7958013,14547,0.732511
7959,7959010,14355,0.722843
7960,7960013,14099,0.709952
7961,7961011,13843,0.697061
7962,7962008,13715,0.690616
7963,7963012,13763,0.693033
7964,7964009,13923,0.701090
7965,7965013,14195,0.714786
7966,7966009,14435,0.726871
7967,7967013,14579,0.734122
7968,7968009,14531,0.731705
7969,7969015,14355,0.722843
7970,7970009,14099,0.709952
7971,7971013,13859,0.697867
7972,7972009,13715,0.690616
7973,7973013,13747,0.692227
7974,7974009,13939,0.701895
7975,7975013,14211,0.715592
7976,7976010,14435,0.726871
7977,7977008,14563,0.733317
7978,7978014,14547,0.732511
7979,7979010,14371,0.723648
7980,7980014,14083,0.709146
7981,7981011,13843,0.697061
7982,7982014,13715,0.690616
7983,7983011,13763,0.693033
7984,7984015,13939,0.701895
7985,7985014,14211,0.715592
7986,7986012,14451,0.727677
7987,7987008,14563,0.733317
7988,7988012,14547,0.732511
7989,7989008,14355,0.722843
7990,7990012,14099,0.709952
7991,7991009,13843,0.697061
7992,7992013,13731,0.691421
7993,7993012,13747,0.692227
7994,7994010,13939,0.701895
7995,7995014,14179,0.713980
7996,7996011,14403,0.725260
7997,7997014,14563,0.733317
7998,7998011,14515,0.730900
7999,7999015,14355,0.722843
8000,8000011,14083,0.709146
8001,8001010,13843,0.697061
8002,8002014,13715,0.690616
8003,8003011,13747,0.692227
8004,8004015,13923,0.701090
8005,8005011,14195,0.714786
8006,8006015,14435,0.726871
8007,8007011,14563,0.733317
8008,8008008,14531,0.731705
8009,8009008,14355,0.722843
8010,8010013,14083,0.709146
8011,8011010,13843,0.697061
8012,8012014,13731,0.691421
8013,8013011,13747,0.692227
8014,8014014,13955,0.702701
8015,8015011,14179,0.713980
8016,8016015,14435,0.726871
8017,8017015,14579,0.734122
8018,8018013,14547,0.732511
8019,8019010,14355,0.722843
8020,8020014,14083,0.709146
8021,8021010,13843,0.697061
8022,8022014,13731,0.691421
8023,8023011,13747,0.692227
8024,8024014,13939,0.701895
8025,8025015,14195,0.714786
8026,8026012,14451,0.727677
8027,8027008,14579,0.734122
8028,8028012,14547,0.732511
8029,8029009,14339,0.722037
8030,8030013,14083,0.709146
8031,8031009,13827,0.696255
8032,8032013,13715,0.690616
8033,8033011,13747,0.692227
8034,8034012,13939,0.701895
8035,8035010,14211,0.715592
8036,8036014,14451,0.727677
8037,8037011,14563,0.733317
8038,8038014,14547,0.732511
8039,8039011,14339,0.722037
8040,8040015,14083,0.709146
8041,8041010,13843,0.697061
8042,8042008,13715,0.690616
8043,8043012,13747,0.692227
8044,8044009,13923,0.701090
8045,8045012,14211,0.715592
8046,8046009,14451,0.727677
8047,8047013,14579,0.734122
8048,8048009,14531,0.731705
8049,8049012,14355,0.722843
8050,8050009,14083,0.709146
8051,8051013,13843,0.697061
8052,8052009,13715,0.690616
8053,8053013,13763,0.693033
8054,8054010,13939,0.701895
8055,8055014,14211,0.715592
8056,8056010,14435,0.726871
8057,8057011,14579,0.734122
8058,8058009,14531,0.731705
8059,8059013,14355,0.722843
8060,8060009,14067,0.708341
8061,8061013,13843,0.697061
8062,8062009,13715,0.690616
8063,8063013,13763,0.693033
8064,8064010,13923,0.701090
8065,8065012,14195,0.714786
8066,8066011,14435,0.726871
8067,8067014,14579,0.734122
8068,8068011,14531,0.731705
8069,8069015,14355,0.722843
8070,8070011,14099,0.709952
8071,8071015,13843,0.697061
8072,8072012,13715,0.690616
8073,8073013,13763,0.693033
8074,8074012,13939,0.701895
8075,8075008,14195,0.714786
8076,8076012,14435,0.726871
8077,8077009,14579,0.734122
8078,8078013,14547,0.732511
8079,8079009,14355,0.722843
8080,8080013,14099,0.709952
8081,8081008,13859,0.697867
8082,8082013,13715,0.690616
8083,8083010,13747,0.692227
8084,8084014,13939,0.701895
8085,8085010,14179,0.713980
8086,8086014,14435,0.726871
8087,8087011,14563,0.733317
8088,8088015,14547,0.732511
8089,8089010,14355,0.722843
8090,8090009,14083,0.709146
8091,8091013,13859,0.697867
8092,8092009,13715,0.690616
8093,8093013,13763,0.693033
8094,8094010,13923,0.701090
8095,8095014,14195,0.714786
8096,8096010,14435,0.726871
8097,8097015,14547,0.732511
8098,8098014,14515,0.730900
8099,8099010,14339,0.722037
8100,8100014,14083,0.709146
8101,8101011,13827,0.696255
8102,8102015,13715,0.690616
8103,8103011,13747,0.692227
8104,8104015,13939,0.701895
8105,8105010,14195,0.714786
8106,8106015,14451,0.727677
8107,8107011,14563,0.733317
8108,8108015,14547,0.732511
8109,8109012,14371,0.723648
8110,8110008,14083,0.709146
8111,8111012,13859,0.697867
8112,8112008,13731,0.691421
8113,8113013,13747,0.692227
8114,8114010,13923,0.701090
8115,8115014,14195,0.714786
8116,8116011,14451,0.727677
8117,8117014,14579,0.734122
8118,8118011,14531,0.731705
8119,8119015,14355,0.722843
8120,8120011,14099,0.709952
8121,8121015,13859,0.697867
8122,8122013,13715,0.690616
8123,8123009,13747,0.692227
8124,8124013,13923,0.701090
8125,8125009,14195,0.714786
8126,8126013,14451,0.727677
8127,8127010,14579,0.734122
8128,8128014,14547,0.732511
8129,8129010,14355,0.722843
8130,8130015,14083,0.709146
8131,8131011,13843,0.697061
8132,8132008,13715,0.690616
8133,8133012,13747,0.692227
8134,8134008,13923,0.701090
8135,8135012,14195,0.714786
8136,8136009,14435,0.726871
8137,8137012,14563,0.733317
8138,8138011,14547,0.732511
8139,8139015,14355,0.722843
8140,8140011,14083,0.709146
8141,8141015,13843,0.697061
8142,8142012,13715,0.690616
8143,8143008,13763,0.693033
8144,8144012,13939,0.701895
8145,8145009,14179,0.713980
8146,8146013,14435,0.726871
8147,8147010,14547,0.732511
8148,8148014,14547,0.732511
8149,8149010,14355,0.722843
8150,8150014,14083,0.709146
8151,8151011,13843,0.697061
8152,8152014,13715,0.690616
8153,8153012,13747,0.692227
8154,8154009,13923,0.701090
8155,8155013,14195,0.714786
8156,8156010,14451,0.727677
8157,8157014,14579,0.734122
8158,8158010,14531,0.731705
8159,8159014,14355,0.722843
8160,8160011,14083,0.709146
8161,8161301,13779,0.693838
8162,8162011,13747,0.692227
8163,8163009,13747,0.692227
8164,8164013,13939,0.701895
8165,8165010,14195,0.714786
8166,8166014,14451,0.727677
8167,8167010,14579,0.734122
8168,8168014,14547,0.732511
8169,8169011,14355,0.722843
8170,8170010,14083,0.709146
8171,8171013,13859,0.697867
8172,8172010,13715,0.690616
8173,8173014,13763,0.693033
8174,8174010,13939,0.701895
8175,8175014,14195,0.714786
8176,8176011,14435,0.726871
8177,8177012,14579,0.734122
8178,8178010,14531,0.731705
8179,8179014,14355,0.722843
8180,8180011,14083,0.709146
8181,8181014,13859,0.697867
8182,8182011,13715,0.690616
8183,8183015,13763,0.693033
8184,8184011,13939,0.701895
8185,8185009,14195,0.714786
8186,8186014,14435,0.726871
8187,8187011,14563,0.733317
8188,8188015,14547,0.732511
8189,8189011,14339,0.722037
8190,8190015,14083,0.709146
8191,8191011,13843,0.697061
8192,8192008,13715,0.690616
8193,8193014,13763,0.693033
8194,8194012,13939,0.701895
8195,8195009,14195,0.714786
8196,8196013,14451,0.727677
8197,8197009,14563,0.733317
8198,8198013,14547,0.732511
8199,8199010,14355,0.722843
8200,8200013,14083,0.709146
8201,8201012,13843,0.697061
8202,8202010,13715,0.690616
8203,8203014,13747,0.692227
8204,8204010,13923,0.701090
8205,8205014,14195,0.714786
8206,8206011,14435,0.726871
8207,8207014,14563,0.733317
8208,8208011,14531,0.731705
8209,8209010,14355,0.722843
8210,8210014,14083,0.709146
8211,8211010,13843,0.697061
8212,8212014,13731,0.691421
8213,8213011,13747,0.692227
8214,8214015,13923,0.701090
8215,8215011,14211,0.715592
8216,8216015,14451,0.727677
8217,8217014,14547,0.732511
8218,8218013,14531,0.731705
8219,8219010,14355,0.722843
8220,8220014,14099,0.709952
8221,8221010,13843,0.697061
8222,8222014,13715,0.690616
8223,8223010,13747,0.692227
8224,8224014,13955,0.702701
8225,8225011,14195,0.714786
8226,8226010,14435,0.726871
8227,8227013,14579,0.734122
8228,8228010,14547,0.732511
8229,8229014,14355,0.722843
8230,8230010,14083,0.709146
8231,8231014,13843,0.697061
8232,8232011,13715,0.690616
8233,8233012,13747,0.692227
8234,8234010,13939,0.701895
8235,8235014,14211,0.715592
8236,8236010,14435,0.726871
8237,8237014,14579,0.734122
8238,8238010,14547,0.732511
8239,8239014,14371,0.723648
8240,8240011,14099,0.709952
8241,8241011,13843,0.697061
8242,8242008,13715,0.690616
8243,8243012,13763,0.693033
8244,8244008,13923,0.701090
8245,8245012,14195,0.714786
8246,8246008,14451,0.727677
8247,8247012,14563,0.733317
8248,8248009,14531,0.731705
8249,8249009,14371,0.723648
8250,8250015,14099,0.709952
8251,8251011,13843,0.697061
8252,8252008,13715,0.690616
8253,8253012,13763,0.693033
8254,8254008,13939,0.701895
8255,8255012,14211,0.715592
8256,8256009,14435,0.726871
8257,8257009,14563,0.733317
8258,8258015,14531,0.731705
8259,8259012,14355,0.722843
8260,8260008,14083,0.709146
8261,8261012,13843,0.697061
8262,8262009,13715,0.690616
8263,8263012,13747,0.692227
8264,8264009,13923,0.701090
8265,8265011,14195,0.714786
8266,8266010,14451,0.727677
8267,8267008,14563,0.733317
8268,8268012,14547,0.732511
8269,8269008,14355,0.722843
8270,8270012,14099,0.709952
8271,8271009,13843,0.697061
8272,8272012,13731,0.691421
8273,8273013,13763,0.693033
8274,8274010,13939,0.701895
8275,8275014,14211,0.715592
8276,8276010,14435,0.726871
8277,8277014,14579,0.734122
8278,8278011,14547,0.732511
8279,8279014,14355,0.722843
8280,8280011,14083,0.709146
8281,8281012,13843,0.697061
8282,8282010,13731,0.691421
8283,8283014,13763,0.693033
8284,8284010,13939,0.701895
8285,8285014,14211,0.715592
8286,8286010,14435,0.726871
8287,8287014,14579,0.734122
8288,8288011,14547,0.732511
8289,8289010,14339,0.722037
8290,8290010,14099,0.709952
8291,8291013,13843,0.697061
8292,8292010,13715,0.690616
8293,8293014,13763,0.693033
8294,8294010,13939,0.701895
8295,8295014,14195,0.714786
8296,8296011,14451,0.727677
8297,8297013,14563,0.733317
8298,8298012,14547,0.732511
8299,8299008,14371,0.723648
8300,8300012,14099,0.709952
8301,8301008,13843,0.697061
8302,8302012,13731,0.691421
8303,8303009,13763,0.693033
8304,8304013,13939,0.701895
8305,8305015,14179,0.713980
8306,8306014,14419,0.726065
8307,8307011,14579,0.734122
8308,8308015,14547,0.732511
8309,8309011,14355,0.722843
8310,8310008,14083,0.709146
8311,8311012,13843,0.697061
8312,8312008,13715,0.690616
8313,8313011,13763,0.693033
8314,8314015,13939,0.701895
8315,8315011,14195,0.714786
8316,8316008,14435,0.726871
8317,8317012,14579,0.734122
8318,8318008,14531,0.731705
8319,8319012,14371,0.723648
8320,8320009,14083,0.709146
8321,8321011,13843,0.697061
8322,8322008,13715,0.690616
8323,8323012,13763,0.693033
8324,8324009,13923,0.701090
8325,8325012,14211,0.715592
8326,8326009,14451,0.727677
8327,8327013,14579,0.734122
8328,8328009,14547,0.732511
8329,8329012,14355,0.722843
8330,8330009,14099,0.709952
8331,8331013,13859,0.697867
8332,8332009,13715,0.690616
8333,8333013,13747,0.692227
8334,8334010,13939,0.701895
8335,8335013,14211,0.715592
8336,8336010,14435,0.726871
8337,8337012,14579,0.734122
8338,8338009,14547,0.732511
8339,8339013,14371,0.723648
8340,8340010,14083,0.709146
8341,8341014,13859,0.697867
8342,8342010,13715,0.690616
8343,8343014,13747,0.692227
8344,8344010,13939,0.701895
8345,8345013,14211,0.715592
8346,8346011,14435,0.726871
8347,8347014,14579,0.734122
8348,8348011,14547,0.732511
8349,8349015,14355,0.722843
8350,8350011,14099,0.709952
8351,8351015,13843,0.697061
8352,8352012,13715,0.690616
8353,8353011,13747,0.692227
8354,8354010,13939,0.701895
8355,8355014,14211,0.715592
8356,8356010,14451,0.727677
8357,8357014,14579,0.734122
8358,8358011,14563,0.733317
8359,8359014,14387,0.724454
8360,8360011,14083,0.709146
8361,8361009,13843,0.697061
8362,8362010,13715,0.690616
8363,8363014,13763,0.693033
8364,8364010,13923,0.701090
8365,8365014,14211,0.715592
8366,8366010,14451,0.727677
8367,8367014,14579,0.734122
8368,8368011,14531,0.731705
8369,8369008,14371,0.723648
8370,8370014,14099,0.709952
8371,8371010,13843,0.697061
8372,8372014,13731,0.691421
8373,8373011,13763,0.693033
8374,8374015,13939,0.701895
8375,8375011,14195,0.714786
8376,8376015,14451,0.727677
8377,8377011,14563,0.733317
8378,8378008,14531,0.731705
8379,8379012,14355,0.722843
8380,8380008,14099,0.709952
8381,8381012,13859,0.697867
8382,8382008,13715,0.690616
8383,8383012,13763,0.693033
8384,8384009,13923,0.701090
8385,8385014,14211,0.715592
8386,8386012,14435,0.726871
8387,8387009,14563,0.733317
8388,8388012,14531,0.731705
8389,8389009,14355,0.722843
8390,8390013,14099,0.709952
8391,8391009,13859,0.697867
8392,8392013,13731,0.691421
8393,8393011,13763,0.693033
8394,8394009,13907,0.700284
8395,8395012,14195,0.714786
8396,8396009,14435,0.726871
8397,8397013,14579,0.734122
8398,8398009,14547,0.732511
8399,8399013,14387,0.724454
8400,8400010,14083,0.709146
8401,8401014,13843,0.697061
8402,8402012,13715,0.690616
8403,8403009,13747,0.692227
8404,8404013,13875,0.698672
8405,8405009,14163,0.713175
8406,8406013,14451,0.727677
8407,8407010,14563,0.733317
8408,8408013,14547,0.732511
8409,8409013,14355,0.722843
8410,8410011,14099,0.709952
8411,8411015,13859,0.697867
8412,8412011,13715,0.690616
8413,8413015,13747,0.692227
8414,8414011,13907,0.700284
8415,8415008,14195,0.714786
8416,8416012,14451,0.727677
8417,8417023,14563,0.733317
8418,8418016,14531,0.731705
8419,8419013,14371,0.723648
8420,8420010,14099,0.709952
8421,8421014,13843,0.697061
8422,8422010,13731,0.691421
8423,8423014,13763,0.693033
8424,8424011,13923,0.701090
8425,8425008,14195,0.714786
8426,8426013,14435,0.726871
8427,8427009,14563,0.733317
8428,8428013,14547,0.732511
8429,8429010,14355,0.722843
8430,8430013,14099,0.709952
8431,8431010,13843,0.697061
8432,8432014,13715,0.690616
8433,8433013,13747,0.692227
8434,8434011,13955,0.702701
8435,8435015,14211,0.715592
8436,8436012,14435,0.726871
8437,8437008,14579,0.734122
8438,8438012,14547,0.732511
8439,8439009,14355,0.722843
8440,8440012,14099,0.709952
8441,8441012,13843,0.697061
8442,8442011,13731,0.691421
8443,8443015,13763,0.693033
8444,8444011,13939,0.701895
8445,8445015,14211,0.715592
8446,8446012,14435,0.726871
8447,8447008,14563,0.733317
8448,8448012,14547,0.732511
8449,8449011,14371,0.723648
8450,8450009,14083,0.709146
8451,8451013,13859,0.697867
8452,8452010,13715,0.690616
8453,8453014,13763,0.693033
8454,8454010,13939,0.701895
8455,8455014,14211,0.715592
8456,8456011,14435,0.726871
8457,8457011,14579,0.734122
8458,8458011,14547,0.732511
8459,8459008,14355,0.722843
8460,8460012,14083,0.709146
8461,8461008,13843,0.697061
8462,8462012,13731,0.691421
8463,8463009,13763,0.693033
